holder_id,gross_interest_reported,first_name,last_name,nino,date_of_birth,address_line_1,town,postcode
H0039147,1116.48,Oluwaseun,Sinclair,NP264728C,1986-12-20,66 Ivywood Crescent,Newcastle upon Tyne,NE36 9DF
H0039148,335.14,Dev,Eriksson,LE007467C,1991-07-28,163 Hollybank Avenue,Cardiff,CF12 5BG
H0039149,1479.87,Verity,Rahman,WC017295A,2005-02-23,85 Hollybank Avenue,Newcastle upon Tyne,NE27 2GY
H0039150,216.34,Lucy,Pemberton,MB033137B,1980-05-27,135 Ivywood Crescent,Sheffield,S19 8UB
H0039151,5033.18,Jaspreet,Bhatt,EP991748C,1985-07-11,90 Alder Way,Cardiff,CF39 4RH
H0039152,2016.51,Brian,Pemberton,KW915348D,2002-01-22,160 Bramley Road,Glasgow,G5 7GL
H0039154,2520.76,Dev,Bhatt,SH901390C,1943-10-10,137 Cathedral Close,Cardiff,CF35 6QR
H0039155,4498.57,Dev,Pemberton,GT305467A,1945-06-24,220 Cathedral Close,Newcastle upon Tyne,NE16 6PQ
H0039156,6362.46,Oluwaseun,Eriksson,KZ186710A,1998-06-11,55 Ivywood Crescent,Newcastle upon Tyne,NE6 1FP
H0039157,387.21,Lucy,Quinn,CS414204A,1970-04-12,40 Hollybank Avenue,Bristol,BS18 4PX
H0039158,1392.52,Tara,Iqbal,YX974402A,2005-01-16,72 Alder Way,Sheffield,S18 4ZT
H0039159,2496.12,Catherine,Bhatt,OB324920C,1975-09-17,105 Bramley Road,Norwich,NR35 6LE
H0039160,1302.63,Farid,Nowak,OM407677B,1942-01-28,22 Bramley Road,Leeds,LS40 4JG
H0039161,3740.48,Ualan,Fitzgerald,LG097562A,1999-04-03,117 Cathedral Close,Manchester,M21 1WG
H0039162,478.17,Yusuf,Iqbal,OY101044B,1971-02-16,171 Eastgate,Norwich,NR20 1XD
H0039163,2310.24,Dev,Hargreaves,ML621512C,1971-04-29,222 Cathedral Close,Manchester,M28 8RJ
H0039165,208.37,Zainab,Nowak,RR410852C,1980-02-20,55 Dovecote Lane,Manchester,M31 8TZ
H0039166,1908.3,Catherine,Thackeray,CN090251A,1947-02-21,,Glasgow,G12 9AP
H0039167,6708.75,Farid,Whitfield,ZT481917C,1996-08-07,,Glasgow,G27 6NX
H0039169,6292.7,Eleanor,Xu,SK189219C,1983-09-11,187 Fenwick Street,Bristol,BS36 3TZ
H0039170,140.08,Xiuying,Hargreaves,NB994502D,1957-05-17,157 Alder Way,Newcastle upon Tyne,NE12 2RP
H0039171,3249.98,Zainab,Iqbal,XL956826B,2004-08-05,32 Bramley Road,Nottingham,NG13 8LU
H0039172,722.0,Lucy,Lindqvist,RZ297203A,1956-07-31,83 Alder Way,Norwich,NR10 7HT
H0039173,4431.84,Ualan,Ubadike,WB987595B,1963-06-16,173 Hollybank Avenue,Norwich,NR10 3NW
H0039174,1311.1,Dev,Rahman,CB661384C,1976-03-13,128 Bramley Road,Birmingham,B8 7AE
H0039175,3431.74,Jaspreet,Fitzgerald,JW018463D,1971-02-25,183 Jubilee Terrace,Leeds,LS18 8TW
H0039176,1804.16,Brian,Okonkwo,EA927531C,1999-06-09,188 Eastgate,Norwich,NR16 6GW
H0039177,16.28,Priya,Gill,AM049549D,1997-08-23,136 Cathedral Close,Nottingham,NG19 1ZD
H0039178,673.31,Rosalind,Mensah,MS814303B,1962-11-21,33 Ivywood Crescent,Bristol,BS28 6LR
H0039179,845.74,Hamish,Iqbal,ZW194118D,1946-09-16,67 Dovecote Lane,Bristol,BS4 3YU
H0039180,43.8,Tara,Chowdhury,EB120608B,2000-12-28,119 Eastgate,Leeds,LS14 2QT
H0039181,29.15,Yusuf,Zielinski,ZB877486D,1977-06-12,180 Granby Row,Sheffield,S15 3WW
H0039182,5885.92,Oluwaseun,Sinclair,YN585395D,1984-10-21,9 Ivywood Crescent,Manchester,M11 6SS
H0039183,3387.69,Priya,Quinn,CY109788A,1990-10-15,26 Eastgate,Cardiff,CF21 9YB
H0039184,1305.87,Priya,Kaur,LP747206A,2005-04-17,100 Eastgate,Glasgow,G33 9WF
H0039186,93.44,Aisha,Abbott,AX370942B,1998-02-25,177 Jubilee Terrace,Sheffield,S21 3XU
H0039188,48.34,Rosalind,Abbott,LA880961B,1982-04-16,98 Jubilee Terrace,Norwich,NR40 1WG
H0039190,2426.84,Imogen,Whitfield,ST716791D,1995-11-29,98 Alder Way,Newcastle upon Tyne,NE28 3AL
H0039191,1851.1,Xiuying,Lindqvist,TC781591A,1964-04-05,91 Jubilee Terrace,Sheffield,S33 7NP
H0039192,34.45,Grace,Zielinski,LH945677D,1993-02-28,212 Dovecote Lane,Bristol,BS5 7XL
H0039193,4876.43,Verity,Vasquez,XM678944B,2002-06-22,197 Dovecote Lane,Leeds,LS11 6TY
H0039194,991.0,Mohammed,Bhatt,BC162796D,1996-03-31,135 Dovecote Lane,Manchester,M22 4LJ
H0039195,2207.54,Aisha,Quinn,YE820297A,1987-08-27,198 Fenwick Street,Nottingham,NG29 2UF
H0039196,2970.04,Aisha,Mensah,CC940639D,2003-09-01,224 Jubilee Terrace,Cardiff,CF15 5UY
H0039197,767.67,Niamh,Vasquez,PR728518D,2005-09-02,99 Eastgate,Leeds,LS8 3BT
H0039198,1204.35,Farid,Kaur,PY490921A,1994-07-10,110 Bramley Road,Sheffield,S37 3GS
H0039199,3656.29,Yusuf,Doyle,PP398659B,1996-09-28,102 Granby Row,Sheffield,S7 6AG
H0039201,680.77,Catherine,Nowak,PA410637C,1966-06-06,235 Cathedral Close,Sheffield,S27 5PS
H0039202,2568.08,Priya,Ubadike,ZP048380A,,221 Jubilee Terrace,Birmingham,B13 8TE
H0039203,808.2,Verity,Bhatt,OS119637A,1955-08-15,168 Granby Row,Birmingham,B6 5SG
H0039205,1554.38,Sanjay,Gill,NA224407D,1988-09-05,166 Granby Row,Birmingham,B7 9JA
H0039206,61.48,Aisha,Gill,GK703080D,1981-03-01,8 Hollybank Avenue,Newcastle upon Tyne,NE5 1WN
H0039207,1731.39,Priya,Abbott,NP766067D,1997-04-30,153 Eastgate,Leeds,LS38 1BH
H0039208,3433.95,Verity,Lindqvist,MJ243936C,2002-05-26,205 Eastgate,Sheffield,S25 2AH
H0039209,3892.8,Verity,Pemberton,TM333527B,1952-03-26,163 Hollybank Avenue,Manchester,M31 8HU
H0039210,3969.85,Rosalind,Ubadike,BK445438B,1940-02-23,214 Ivywood Crescent,Birmingham,B39 1XP
H0039211,1175.91,Farid,Bhatt,HG113215A,2005-01-05,234 Jubilee Terrace,Cardiff,CF24 8EH
H0039213,1099.03,William,Whitfield,RW158369A,1956-08-05,183 Granby Row,Leeds,LS30 3YW
H0039214,599.17,Tara,Hargreaves,BR770135A,1974-07-04,194 Ivywood Crescent,Newcastle upon Tyne,NE12 4LD
H0039215,2270.91,Rosalind,Xu,LM838293C,1960-01-10,133 Hollybank Avenue,Cardiff,CF20 6XZ
H0039216,89.71,Brian,Pemberton,SZ574631C,1970-09-19,4 Bramley Road,Leeds,LS1 5WH
H0039217,3213.87,Lucy,Jenkins,CE143184C,1983-05-19,62 Ivywood Crescent,Newcastle upon Tyne,NE27 7RH
H0039218,1979.59,Dev,Pemberton,ZS860630D,1984-04-14,205 Cathedral Close,Newcastle upon Tyne,NE23 9XU
H0039219,24.84,Eleanor,Gill,LP482294D,1998-05-13,173 Fenwick Street,Norwich,NR16 3AF
H0039220,405.23,Imogen,Fitzgerald,ZB065856D,1974-09-03,36 Dovecote Lane,Nottingham,NG38 9TW
H0039221,9070.32,Ualan,Okonkwo,TR730870D,1988-02-20,172 Alder Way,Cardiff,CF14 1QE
H0039222,6781.52,Imogen,Jenkins,BH499194B,1971-09-30,58 Hollybank Avenue,Sheffield,S40 6TZ
H0039223,4838.01,Catherine,Pemberton,NA958905A,1978-11-07,226 Hollybank Avenue,Norwich,NR38 8PE
H0039224,1276.3,Zainab,Yates,BK748035A,2003-02-10,225 Alder Way,Norwich,NR39 9GD
H0039225,171.58,Aisha,Xu,TH124527C,2005-05-05,206 Fenwick Street,Birmingham,B22 8YG
H0039226,4306.3,Catherine,Whitfield,MN594634C,1958-02-27,232 Dovecote Lane,Manchester,M36 9UL
H0039227,653.05,Lucy,Vasquez,JM662433A,1962-05-09,32 Granby Row,Nottingham,NG37 6UZ
H0039228,391.63,William,Whitfield,SL629023C,1966-05-12,126 Bramley Road,Cardiff,CF23 2EZ
H0039229,5707.99,Zainab,Chowdhury,YB673931D,1952-02-11,5 Ivywood Crescent,Glasgow,G37 4AY
H0039230,1291.05,Oluwaseun,Ubadike,WK899311C,1997-11-08,59 Alder Way,Glasgow,G14 1QW
H0039231,1166.32,Farid,Abbott,XG916616B,1972-09-09,132 Bramley Road,Cardiff,CF26 2AX
H0039233,3452.75,Tara,Ubadike,CW530326D,1973-11-08,217 Fenwick Street,Manchester,M35 2XR
H0039234,773.93,Jaspreet,Kaur,KG370889C,1999-10-16,159 Ivywood Crescent,Glasgow,G2 2SL
H0039235,2710.43,Hamish,Okonkwo,BB582360D,1975-12-04,53 Hollybank Avenue,Glasgow,G29 8QP
H0039236,1417.74,Yusuf,Rahman,AM668181A,1943-03-26,207 Alder Way,Glasgow,G30 4SS
H0039238,321.41,Dev,Ubadike,OH277693A,1988-06-18,113 Alder Way,Glasgow,G13 5RX
H0039239,7332.05,Jaspreet,Sinclair,RA386009A,1952-02-10,209 Fenwick Street,Glasgow,G20 3LZ
H0039240,111.97,Tara,Iqbal,RS930065B,1977-04-05,75 Dovecote Lane,Manchester,M26 7ZG
H0039241,1076.04,Priya,Zielinski,SN112033C,1951-02-07,162 Bramley Road,Bristol,BS39 8XA
H0039242,2581.7,Eleanor,Pemberton,AN501712B,1982-03-09,104 Fenwick Street,Birmingham,B13 8HJ
H0039243,3780.68,Brian,Xu,BH556165D,1977-06-26,5 Dovecote Lane,Nottingham,NG23 3UR
H0039244,202.19,Rosalind,Quinn,PC469538C,1972-05-30,126 Hollybank Avenue,Newcastle upon Tyne,NE15 6BY
H0039245,3198.93,Mohammed,Doyle,HM202950C,1950-08-31,156 Hollybank Avenue,Bristol,BS37 1PT
H0039246,4396.47,Quentin,Quinn,WZ589695B,1991-03-12,229 Alder Way,Leeds,LS2 2BW
H0039247,6626.84,Quentin,Yates,AG481767D,1976-06-17,202 Dovecote Lane,Birmingham,B10 4YB
H0039248,1726.13,Priya,Ubadike,YZ851683A,2001-09-25,113 Hollybank Avenue,Nottingham,NG20 9YW
H0039250,2043.9,Imogen,Thackeray,PH301829D,1985-04-30,112 Fenwick Street,Norwich,NR19 6WU
H0039251,497.43,Kwame,Fitzgerald,JM976679B,1962-01-27,211 Fenwick Street,Bristol,BS14 6WD
H0039252,1231.92,Xiuying,Whitfield,EZ757651B,2005-06-15,,Cardiff,CF28 4NH
H0039253,1122.25,Imogen,Xu,PK359238D,1953-12-28,198 Eastgate,Bristol,BS8 1DN
H0039254,3883.72,Brian,Xu,OR287829B,2001-03-01,169 Eastgate,Birmingham,B6 7HG
H0039255,533.6,Catherine,Yates,RB195853D,1971-03-21,203 Jubilee Terrace,Sheffield,S39 6DH
H0039256,1183.57,Verity,Fitzgerald,JK785342D,1986-03-26,193 Ivywood Crescent,Sheffield,S18 5QS
H0039257,1792.9,Verity,Whitfield,HP837403D,1997-12-13,33 Dovecote Lane,Manchester,M20 9DD
H0039258,21.97,Lucy,Zielinski,NZ088998A,1987-11-04,15 Fenwick Street,Norwich,NR1 4LZ
H0039259,1501.41,Imogen,Fitzgerald,YH599806A,1949-05-07,109 Eastgate,Bristol,BS37 8RE
H0039260,6549.1,Farid,Nowak,PY958937A,1998-09-26,139 Fenwick Street,Manchester,M29 7GT
H0039261,1078.68,Imogen,Abbott,LR478830B,1975-06-20,71 Alder Way,Glasgow,G17 1RE
H0039262,3004.71,Mohammed,Mensah,ZX692781A,1954-02-25,210 Fenwick Street,Glasgow,G33 8LS
H0039263,1929.79,Priya,Hargreaves,HY722389B,1949-09-21,84 Cathedral Close,Sheffield,S24 9RJ
H0039264,1200.56,Priya,Xu,HN865648B,1982-05-05,138 Hollybank Avenue,Sheffield,S30 8HP
H0039265,18.32,Oluwaseun,Mensah,TZ074347C,1979-08-15,53 Granby Row,Leeds,LS36 5FU
H0039266,2072.36,Oluwaseun,Lindqvist,KK409347B,1965-07-16,222 Hollybank Avenue,Glasgow,G40 6DG
H0039268,1996.62,Rosalind,Pemberton,NG050976B,1966-06-19,189 Dovecote Lane,Bristol,BS30 9NL
H0039269,2838.97,Yusuf,Hargreaves,ZR823038B,1992-12-30,48 Hollybank Avenue,Nottingham,NG19 6NQ
H0039270,2212.0,Lucy,Vasquez,CB707740A,1983-05-26,200 Jubilee Terrace,Newcastle upon Tyne,NE23 6SN
H0039271,2560.6,Oluwaseun,Rahman,EX854849C,1961-05-22,50 Cathedral Close,Newcastle upon Tyne,NE32 7NN
H0039272,5882.32,Hamish,Zielinski,OM554810D,1956-05-28,119 Cathedral Close,Leeds,LS22 8NA
H0039273,4225.14,Imogen,Ubadike,YH315392A,1993-12-01,96 Jubilee Terrace,Birmingham,B34 5LR
H0039274,329.78,Oluwaseun,Hargreaves,XT604428B,1984-07-11,222 Fenwick Street,Manchester,M24 1QE
H0039275,13.6,William,Kaur,JP478753D,1970-10-18,48 Jubilee Terrace,Birmingham,B12 5DZ
H0039276,4756.68,Tara,Eriksson,MG869950D,1998-08-27,200 Hollybank Avenue,Glasgow,G31 5NS
H0039277,690.81,Yusuf,Mensah,WE460985A,1980-11-13,40 Bramley Road,Newcastle upon Tyne,NE12 9NL
H0039278,3489.86,Xiuying,Vasquez,EB006468B,1982-06-08,113 Bramley Road,Leeds,LS36 5YF
H0039279,228.78,William,Doyle,WE882326B,1981-11-17,148 Granby Row,Newcastle upon Tyne,NE16 8PW
H0039280,2164.4,Verity,Iqbal,GS381768A,1973-12-22,22 Jubilee Terrace,Cardiff,CF12 8UZ
H0039281,552.27,Priya,Ubadike,NZ890229D,1952-03-19,75 Dovecote Lane,Sheffield,S26 8TU
H0039282,473.17,Priya,Hargreaves,MN286322D,1966-08-27,99 Granby Row,Manchester,M36 6AU
H0039283,4970.55,Catherine,Thackeray,MZ339376D,1995-12-07,36 Fenwick Street,Leeds,LS38 6DF
H0039284,1274.08,Xiuying,Yates,OL040854A,1959-03-06,51 Fenwick Street,Leeds,LS9 4AP
H0039285,2202.39,Rosalind,Pemberton,KG315763D,1959-04-29,76 Granby Row,Nottingham,NG34 3JH
H0039286,6272.04,Dev,Chowdhury,XR270884B,1984-10-07,40 Cathedral Close,Leeds,LS35 9LB
H0039287,3864.46,Brian,Bhatt,PW251088A,1985-04-10,179 Eastgate,Manchester,M4 4RZ
H0039288,625.37,Tara,Pemberton,OR425400A,2000-02-16,71 Fenwick Street,Norwich,NR18 1FN
H0039289,1057.08,Eleanor,Iqbal,PT689975B,1965-02-21,31 Alder Way,Birmingham,B11 5PL
H0039290,143.08,Tara,Yates,KR991590C,,178 Hollybank Avenue,Bristol,BS39 1UG
H0039291,19.54,Quentin,Doyle,WJ487004B,1967-07-15,89 Fenwick Street,Cardiff,CF17 8QR
H0039292,1694.62,Rosalind,Vasquez,NR932757B,1998-01-04,108 Eastgate,Sheffield,S27 9ZY
H0039293,4629.3,Mohammed,Jenkins,KW201962C,1947-01-04,2 Hollybank Avenue,Norwich,NR13 8US
H0039294,818.28,Oluwaseun,Sinclair,NY357761D,1953-02-25,168 Fenwick Street,Leeds,LS34 4EY
H0039295,4085.53,Priya,Chowdhury,ZP934752D,1946-12-19,145 Eastgate,Nottingham,NG8 9TY
H0039296,53.56,Rosalind,Jenkins,EE485096A,1983-09-26,144 Granby Row,Leeds,LS18 4QL
H0039297,3382.01,Grace,Zielinski,PX633925A,1948-02-15,39 Fenwick Street,Birmingham,B22 7YW
H0039298,13.16,Eleanor,Yates,BK306193C,1955-08-29,17 Eastgate,Leeds,LS35 7FW
H0039299,2765.69,Ualan,Quinn,CB730687A,1979-05-12,151 Eastgate,Leeds,LS17 6YS
H0039300,1853.33,Priya,Zielinski,PM516676C,1947-01-04,114 Eastgate,Norwich,NR32 5QN
H0039301,1758.29,Mohammed,Xu,MR713865C,1964-07-31,60 Granby Row,Norwich,NR19 7XW
H0039302,4389.15,Quentin,Bhatt,PC960787D,1988-09-23,90 Cathedral Close,Nottingham,NG31 5YA
H0039303,6349.25,Oluwaseun,Iqbal,PH593720A,1955-06-03,60 Eastgate,Newcastle upon Tyne,NE3 3DH
H0039304,308.74,Farid,Mensah,HK380527B,1942-03-01,121 Ivywood Crescent,Newcastle upon Tyne,NE5 2RZ
H0039305,2219.86,Priya,Kaur,ZH554206B,1990-01-12,140 Jubilee Terrace,Glasgow,G31 4QN
H0039306,1253.44,Priya,Gill,NW271273D,1940-07-09,16 Cathedral Close,Cardiff,CF37 4SD
H0039307,2936.77,Ualan,Abbott,XS656817D,1958-04-22,199 Eastgate,Bristol,BS7 4SS
H0039309,590.61,Jaspreet,Ubadike,GS910281C,1951-06-11,93 Granby Row,Nottingham,NG27 6BE
H0039310,2143.53,Tara,Bhatt,AA510115B,2004-08-09,32 Dovecote Lane,Bristol,BS11 5LB
H0039311,467.15,Dev,Bhatt,TZ316001C,,211 Cathedral Close,Nottingham,
H0039314,3466.43,Catherine,Hargreaves,XB404206B,1965-08-05,73 Alder Way,Birmingham,B11 6ST
H0039315,1315.47,Dev,Gill,AH785906D,1961-03-05,102 Ivywood Crescent,Leeds,LS2 8WP
H0039316,2244.92,Yusuf,Mensah,HW503478C,1999-09-30,78 Ivywood Crescent,Newcastle upon Tyne,NE6 4XB
H0039317,3915.0,Lucy,Quinn,CE268810A,1977-04-25,80 Alder Way,Birmingham,B3 1FR
H0039318,32.05,Aisha,Doyle,JN989703B,1966-02-19,81 Cathedral Close,Nottingham,NG5 3HP
H0039319,1965.21,Oluwaseun,Sinclair,RW780712D,1941-08-23,83 Fenwick Street,Newcastle upon Tyne,NE40 4FJ
H0039320,3552.34,Dev,Quinn,XS912789A,1942-09-15,112 Jubilee Terrace,Nottingham,NG23 4HY
H0039321,417.36,Rosalind,Pemberton,YX005588C,1940-02-07,43 Bramley Road,Leeds,LS32 2GY
H0039322,4003.26,Sanjay,Pemberton,OX528780C,1974-01-08,18 Fenwick Street,Bristol,BS24 7ND
H0039323,957.14,Kwame,Fitzgerald,EM733688A,2001-08-30,28 Hollybank Avenue,Nottingham,NG38 4AJ
H0039324,3029.84,Eleanor,Doyle,KJ614018B,1969-09-28,216 Fenwick Street,Sheffield,S5 3TN
H0039325,2008.78,Verity,Rahman,RS703418A,1959-07-17,42 Bramley Road,Bristol,BS38 1HZ
H0039326,62.7,Xiuying,Chowdhury,OW330660C,1972-12-11,139 Ivywood Crescent,Manchester,M23 8SX
H0039327,1724.71,Rosalind,Quinn,KZ589244A,1987-03-05,20 Hollybank Avenue,Nottingham,NG11 3PT
H0039328,190.95,Xiuying,Doyle,KZ462659D,1964-08-06,195 Granby Row,Cardiff,CF5 8UQ
H0039329,2094.69,Niamh,Yates,ZL794807A,1952-06-03,84 Granby Row,Cardiff,CF14 3DW
H0039330,547.37,Rosalind,Sinclair,SK012160A,1967-02-16,133 Ivywood Crescent,Newcastle upon Tyne,NE24 4EF
H0039331,188.11,Oluwaseun,Ubadike,LE466091C,1971-04-28,178 Ivywood Crescent,Norwich,NR27 5TZ
H0039332,27.88,Hamish,Hargreaves,AA870034B,1989-05-06,101 Jubilee Terrace,Birmingham,B10 6RE
H0039333,2811.19,William,Quinn,RN009810D,1969-05-25,120 Granby Row,Glasgow,G1 9SP
H0039334,2148.03,Jaspreet,Mensah,OJ862651A,2004-06-23,14 Bramley Road,Newcastle upon Tyne,NE15 5TN
H0039335,1926.86,Zainab,Bhatt,TG593319B,1950-11-27,220 Hollybank Avenue,Glasgow,G23 8UA
H0039336,797.06,Brian,Mensah,CP127936D,1957-03-08,24 Jubilee Terrace,Leeds,LS4 7HA
H0039337,676.47,Jaspreet,Sinclair,AS103307C,1967-01-21,26 Fenwick Street,Sheffield,S36 8LZ
H0039338,916.52,Ualan,Hargreaves,HX875275A,1967-09-27,234 Eastgate,Newcastle upon Tyne,NE20 1HQ
H0039340,2654.81,Tara,Abbott,PL308435A,2003-01-16,43 Granby Row,Manchester,M7 6WS
H0039341,2295.46,Lucy,Kaur,AA138714B,1963-03-10,29 Cathedral Close,Sheffield,S22 9WF
H0039342,419.49,Lucy,Pemberton,PM350316D,1948-03-03,65 Granby Row,Sheffield,S34 9PU
H0039343,5205.46,Dev,Pemberton,AP851572D,1941-02-13,231 Granby Row,Manchester,M12 4HZ
H0039344,2333.75,Yusuf,Rahman,KG299807A,1943-01-17,239 Dovecote Lane,Nottingham,NG22 6XD
H0039346,3127.37,Priya,Ubadike,WL602001C,1952-11-05,117 Bramley Road,Leeds,LS30 9JW
H0039347,480.45,Jaspreet,Rahman,NB517533B,1960-09-07,64 Eastgate,Glasgow,G37 3GB
H0039348,1474.84,Tara,Sinclair,PL209046D,1980-08-23,25 Bramley Road,Norwich,NR31 4GQ
H0039349,2109.27,Yusuf,Vasquez,YG606205D,1958-10-26,219 Eastgate,Leeds,LS5 8EZ
H0039350,2829.6,Jaspreet,Xu,AR375666C,2004-07-14,107 Bramley Road,Nottingham,NG28 8JE
H0039351,908.81,Eleanor,Thackeray,KT047774A,2002-07-30,105 Granby Row,Manchester,M23 8TD
H0039352,1443.81,Grace,Iqbal,WX375504B,1982-12-03,39 Dovecote Lane,Bristol,BS3 9EU
H0039353,19.06,Yusuf,Kaur,EX394767C,1948-11-13,15 Jubilee Terrace,Sheffield,S19 1EF
H0039354,3544.79,Xiuying,Eriksson,JG625000D,1945-02-25,236 Hollybank Avenue,Leeds,LS5 6YT
H0039355,2290.72,Lucy,Rahman,EK225553C,1943-12-02,17 Alder Way,Nottingham,NG38 4XF
H0039356,3591.96,Aisha,Bhatt,JX925518B,1993-06-26,25 Alder Way,Manchester,M31 6JE
H0039357,119.75,Kwame,Rahman,GX530356C,1961-06-13,137 Jubilee Terrace,Nottingham,NG25 1NY
H0039358,5743.66,Hamish,Jenkins,PT985044C,1984-06-20,48 Fenwick Street,Birmingham,B12 9GR
H0039360,6741.64,Eleanor,Okonkwo,AJ210936B,1969-09-20,192 Eastgate,Bristol,BS7 3JE
H0039361,3353.24,Dev,Kaur,NR968084A,1961-06-10,70 Bramley Road,Leeds,LS29 2XJ
H0039362,133.09,Lucy,Quinn,CL236108C,1985-09-24,204 Dovecote Lane,Leeds,LS37 9SA
H0039363,264.75,Jaspreet,Whitfield,AY517334A,1974-09-10,221 Ivywood Crescent,Newcastle upon Tyne,NE27 5LD
H0039364,1432.67,Brian,Eriksson,AT459767C,1942-04-28,164 Granby Row,Norwich,NR29 6LD
H0039365,1392.04,Tara,Thackeray,YT137878C,1964-01-13,185 Granby Row,Newcastle upon Tyne,NE8 5GD
H0039367,5240.13,Grace,Jenkins,MY185987C,1951-11-27,40 Cathedral Close,Sheffield,S35 5ZA
H0039368,4806.15,Sanjay,Nowak,TT763417C,1972-03-17,152 Ivywood Crescent,Nottingham,NG12 1QJ
H0039369,920.21,Eleanor,Xu,NZ492746B,1967-03-12,204 Hollybank Avenue,Newcastle upon Tyne,NE27 5HH
H0039370,2619.04,Grace,Eriksson,AR840302A,1996-09-09,98 Ivywood Crescent,Leeds,LS18 5PH
H0039371,3714.99,Dev,Chowdhury,RN389372C,1957-03-25,20 Eastgate,Cardiff,CF39 9PB
H0039372,971.12,Imogen,Gill,RM672907D,1967-11-29,28 Jubilee Terrace,Nottingham,NG20 3HE
H0039373,2034.56,Catherine,Bhatt,SX904835A,1944-12-25,56 Granby Row,Newcastle upon Tyne,NE26 3AX
H0039374,112.23,Farid,Bhatt,SX621380A,1971-09-22,114 Dovecote Lane,Sheffield,S1 2XB
H0039375,3578.93,Dev,Mensah,RA911375C,1970-12-14,28 Hollybank Avenue,Birmingham,B26 8GZ
H0039377,5047.59,Oluwaseun,Ubadike,TE404616B,1992-07-29,174 Dovecote Lane,Newcastle upon Tyne,NE7 7YJ
H0039378,2377.42,Lucy,Kaur,AL614522A,1987-07-10,107 Ivywood Crescent,Birmingham,B22 8RA
H0039379,45.61,Mohammed,Pemberton,YG808262D,1984-01-03,183 Cathedral Close,Sheffield,S25 6HH
H0039380,146.14,Jaspreet,Gill,RZ337076D,1961-06-27,43 Ivywood Crescent,Newcastle upon Tyne,NE19 6YG
H0039381,879.27,Dev,Doyle,OR152050B,1971-01-23,56 Granby Row,Bristol,BS37 1XY
H0039382,51.36,Dev,Quinn,AR760880A,1986-05-18,44 Eastgate,Manchester,M26 6RZ
H0039383,3703.78,Grace,Gill,BJ521394D,1986-04-27,45 Bramley Road,Newcastle upon Tyne,NE24 3SR
H0039385,1316.07,Grace,Pemberton,ZB188804A,1988-11-18,139 Jubilee Terrace,Manchester,M13 7QX
H0039386,3469.56,Dev,Xu,ST889039A,1986-02-12,210 Jubilee Terrace,Norwich,NR31 2YS
H0039387,2887.69,Grace,Hargreaves,LY034678D,1985-10-13,85 Cathedral Close,Glasgow,G34 7AX
H0039388,1708.87,Grace,Bhatt,XW288014D,1950-01-25,112 Jubilee Terrace,Cardiff,CF32 5RA
H0039389,1419.43,Rosalind,Mensah,JT502695B,1996-07-01,157 Granby Row,Bristol,BS15 8ZJ
H0039390,5835.04,Xiuying,Fitzgerald,YY656359B,1952-02-07,177 Bramley Road,Bristol,BS14 3PS
H0039391,376.89,Verity,Bhatt,NL440773C,1948-01-04,94 Hollybank Avenue,Leeds,LS29 4HJ
H0039392,191.23,Sanjay,Hargreaves,OM536572C,1958-04-05,195 Dovecote Lane,Manchester,M36 7EG
H0039393,1204.17,Quentin,Abbott,MJ488609B,1995-05-21,152 Alder Way,Newcastle upon Tyne,NE33 1BG
H0039395,5002.26,William,Pemberton,XY453396B,1974-02-13,88 Ivywood Crescent,Cardiff,CF32 6ES
H0039396,4750.27,Dev,Jenkins,ET490095A,1992-03-13,103 Cathedral Close,Leeds,LS11 9AA
H0039397,3050.4,Imogen,Zielinski,NE721875C,1973-04-21,164 Eastgate,Glasgow,G38 1QU
H0039398,508.9,Rosalind,Jenkins,JZ762521D,1991-01-07,88 Fenwick Street,Cardiff,CF27 4NU
H0039400,2295.66,Grace,Chowdhury,JW901616D,1958-05-23,234 Ivywood Crescent,Manchester,M37 9YR
H0039401,10.86,Rosalind,Fitzgerald,OA332929B,1968-09-19,52 Jubilee Terrace,Newcastle upon Tyne,NE3 2RF
H0039402,1975.48,Sanjay,Thackeray,KT665346D,1947-01-19,6 Dovecote Lane,Bristol,BS32 4FX
H0039403,955.8,Rosalind,Ubadike,JL571135A,1984-05-16,92 Bramley Road,Leeds,LS2 5NS
H0039404,4040.78,Zainab,Yates,XG222791A,1950-04-19,106 Hollybank Avenue,Cardiff,CF32 5DA
H0039405,36.97,Rosalind,Pemberton,HX132526A,1998-06-19,181 Dovecote Lane,Leeds,LS2 6FH
H0039406,3199.5,Ualan,Sinclair,GZ862015A,1945-10-25,194 Cathedral Close,Manchester,M25 1ZG
H0039407,966.14,Catherine,Thackeray,ES056090B,1982-12-21,229 Cathedral Close,Nottingham,NG17 4SB
H0039408,14.81,Kwame,Pemberton,PC972620B,1941-12-11,137 Ivywood Crescent,Newcastle upon Tyne,NE33 7ER
H0039409,1996.36,Priya,Hargreaves,MT505462C,1959-11-14,32 Hollybank Avenue,Cardiff,CF24 8WY
H0039410,847.14,Jaspreet,Zielinski,GC258814A,1943-10-25,183 Bramley Road,Cardiff,CF12 4QX
H0039411,1312.42,Brian,Pemberton,SM582446D,1987-02-28,52 Ivywood Crescent,Sheffield,S32 1US
H0039412,3698.39,Mohammed,Kaur,HX462767D,1975-04-05,54 Ivywood Crescent,Leeds,LS29 8NQ
